distrito,muni,localida,pobtotal,vp,vpcontv,municipio
21,21,23,76,14,10,407
21,21,24,785,157,107,407
21,21,25,137,29,18,407
21,21,26,390,74,43,407
21,21,27,87,18,17,407
21,21,28,133,21,11,407
21,21,29,1633,325,151,407
21,21,30,270,47,20,407
21,21,31,191,31,14,407
21,21,32,187,35,22,407
21,21,33,31,7,5,407
21,21,34,24,6,4,407
21,21,35,45,9,6,407
21,21,36,22,3,0,407
21,21,37,92,19,6,407
21,21,38,14,3,0,407
21,21,39,14,3,2,407
21,21,40,274,57,33,407
21,21,41,116,18,8,407
21,21,42,26,6,5,407
21,21,43,29,7,1,407
21,21,44,22,4,3,407
21,21,45,7,3,3,407
21,21,46,31,6,3,407
21,21,47,102,16,1,407
21,21,48,290,58,34,407
21,21,49,14,4,1,407
21,21,50,21,3,0,407
21,21,51,56,12,4,407
21,21,52,37,7,3,407
21,21,53,17,4,1,407
21,21,54,16,0,0,407
21,21,55,146,30,10,407
21,21,56,91,18,6,407
21,22,1,1566,282,180,408
21,22,2,81,17,0,408
21,22,3,1065,190,126,408
21,22,4,226,39,24,408
21,22,5,162,28,15,408
21,22,6,128,23,15,408
21,23,1,1139,240,85,409
21,23,2,543,118,44,409
21,23,3,418,70,10,409
21,23,4,263,49,14,409
21,23,5,50,8,2,409
21,23,6,464,90,22,409
21,23,7,416,77,44,409
21,23,8,405,76,15,409
21,23,9,362,73,2,409
21,23,10,290,48,3,409
21,23,11,93,16,4,409
21,23,12,524,94,11,409
21,23,13,20,3,1,409
21,24,1,2639,513,359,410
21,24,2,541,104,64,410
21,24,3,129,30,17,410
21,24,4,5,3,0,410
22,1,1,2851,568,241,411
22,1,2,62,13,3,411
22,1,3,17,4,0,411
22,1,4,13,3,0,411
22,1,5,43,10,0,411
22,1,6,111,19,2,411
22,1,7,39,10,5,411
22,1,8,28,5,2,411
22,1,9,38,6,4,411
22,1,10,21,4,0,411
22,1,11,21,3,2,411
22,1,12,46,8,0,411
22,1,13,28,6,2,411
22,1,14,13,4,0,411
22,1,15,47,11,0,411
22,1,16,252,46,10,411
22,1,17,34,5,1,411
22,1,18,18,4,1,411
22,1,19,29,4,0,411
22,1,20,28,3,1,411
22,1,21,11,3,0,411
22,1,22,42,7,2,411
22,1,23,49,7,0,411
22,1,24,23,4,0,411
22,1,25,56,12,2,411
22,1,26,39,10,2,411
22,2,1,1170,218,96,412
22,2,2,128,24,7,412
22,2,3,186,41,12,412
22,2,4,81,11,4,412
22,2,5,45,15,5,412
22,2,6,42,7,4,412
22,2,7,121,18,10,412
22,2,8,279,41,15,412
22,2,9,56,8,5,412
22,2,10,698,107,20,412
22,2,11,59,13,1,412
22,2,12,27,7,2,412
22,2,13,525,79,25,412
22,2,14,45,4,0,412
22,2,15,38,5,2,412
22,2,16,11,3,0,412
22,2,17,95,20,2,412
22,2,18,29,6,1,412
22,2,19,74,11,5,412
22,2,20,48,8,4,412
22,2,21,66,11,2,412
22,2,22,75,13,6,412
22,2,23,15,4,4,412
22,2,24,15,5,1,412
22,2,25,41,6,3,412
22,2,26,116,16,4,412
22,2,27,22,5,2,412
22,2,28,114,20,4,412
22,2,29,30,7,1,412
22,2,30,51,12,4,412
22,3,1,2095,252,93,413
22,3,2,1429,208,56,413
22,3,3,42,8,0,413
22,3,4,51,7,0,413
22,3,5,23,3,0,413
22,3,6,75,13,1,413
22,3,7,83,11,3,413
22,3,8,24,5,0,413
22,3,9,67,12,0,413
22,4,1,5389,685,142,414
22,4,2,50,10,0,414
22,4,3,17,2,0,414
22,4,4,73,11,0,414
22,4,5,212,34,0,414
22,4,6,100,15,0,414
22,4,7,209,25,0,414
22,4,8,30,6,0,414
22,4,9,64,13,0,414
22,4,10,55,9,0,414
22,4,11,57,9,0,414
22,4,12,26,3,0,414
22,4,13,74,16,0,414
22,4,14,34,3,0,414
22,4,15,35,4,0,414
22,4,16,53,11,0,414
22,4,17,181,29,0,414
22,4,18,36,4,0,414
22,5,1,1300,261,135,415
22,5,2,18,4,0,415
22,5,3,34,6,0,415
22,5,4,21,4,0,415
22,5,5,53,11,1,415
22,5,6,22,4,0,415
22,5,7,17,2,0,415
22,5,8,42,7,1,415
22,5,9,31,7,0,415
22,6,1,3619,792,447,416
22,6,2,4811,1031,652,416
22,6,3,117,21,9,416
22,6,4,126,27,2,416
22,6,5,789,149,96,416
22,6,6,500,88,28,416
22,6,7,215,54,27,416
22,6,8,87,20,5,416
22,6,9,18484,4342,3509,416
22,6,10,494,91,6,416
22,6,11,46,8,2,416
22,6,12,310,49,6,416
22,6,13,276,58,21,416
22,6,14,210,35,18,416
22,6,15,231,46,31,416
22,6,16,17,3,2,416
22,6,17,35,6,0,416
22,6,18,248,51,32,416
22,6,19,120,22,5,416
22,6,20,38,8,2,416
22,6,21,60,14,9,416
22,6,22,42,9,4,416
22,6,23,198,36,21,416
22,6,24,78,18,5,416
22,6,25,69,16,10,416
22,6,26,78,16,2,416
22,6,27,18,4,0,416
22,6,28,35,7,3,416
22,6,29,49,9,0,416
22,6,30,168,32,18,416
22,6,31,59,13,6,416
22,6,32,165,42,18,416
22,6,33,203,37,25,416
22,6,34,18,4,2,416
22,6,35,92,21,4,416
22,6,36,19,4,0,416
22,6,37,93,17,7,416
22,6,38,13,3,3,416
22,6,39,116,21,13,416
22,6,40,39,7,3,416
22,6,41,86,14,5,416
22,7,1,2176,517,322,417
22,7,2,1179,216,81,417
22,7,3,205,52,16,417
22,7,4,125,26,6,417
22,7,5,627,138,95,417
22,7,6,220,50,19,417
22,7,7,225,45,19,417
22,7,8,445,87,58,417
22,7,9,117,23,0,417
22,7,10,66,14,2,417
22,7,11,460,89,46,417
22,7,12,714,159,59,417
22,7,13,444,95,58,417
22,7,14,208,40,14,417
22,7,15,399,83,31,417
22,7,16,207,41,16,417
22,7,17,1757,360,128,417
22,7,18,91,19,10,417
22,7,19,2698,575,327,417
22,7,20,303,53,20,417
22,7,21,367,77,34,417
22,7,22,534,118,68,417
22,7,23,156,31,14,417
22,7,24,516,117,79,417
22,7,25,678,125,74,417
22,7,26,25,5,3,417
22,7,27,12214,2583,1688,417
22,7,28,237,51,22,417
22,7,29,447,86,48,417
22,7,30,304,66,7,417
22,7,31,4136,861,580,417
22,7,32,1052,213,73,417
22,7,33,315,68,18,417
22,7,34,587,114,69,417
22,7,35,623,111,23,417
22,7,36,853,152,31,417
22,7,37,2008,439,307,417
22,7,38,173,31,11,417
22,7,39,124,23,13,417
22,7,40,56,13,10,417
22,7,41,34,8,2,417
22,7,42,107,23,6,417
22,7,43,320,66,33,417
22,7,44,84,18,6,417
22,7,45,451,88,34,417
22,7,46,62,11,5,417
22,7,47,11,3,0,417
22,7,48,1167,240,155,417
22,7,49,147,28,15,417
22,7,50,137,30,7,417
22,7,51,45,9,0,417
22,7,52,86,21,9,417
22,7,53,135,25,9,417
22,7,54,20,5,3,417
22,7,55,20,4,0,417
22,7,56,36,7,1,417
22,7,57,26,6,1,417
22,7,58,15,4,1,417
22,7,59,126,25,4,417
22,7,60,38,7,6,417
22,7,61,12,3,2,417
22,7,62,7,3,0,417
22,7,63,15,4,3,417
22,7,64,74,13,0,417
22,7,65,11,3,2,417
22,7,66,296,65,43,417
22,7,67,12,4,3,417
22,7,68,32,7,0,417
22,7,69,47,8,8,417
22,7,70,66,13,7,417
22,7,71,59,8,3,417
22,7,72,290,59,18,417
22,7,73,20,5,1,417
22,7,74,10,3,1,417
22,7,75,93,17,9,417
22,7,76,16,3,1,417
22,7,77,47,7,4,417
22,7,78,41,7,3,417
22,7,79,32,8,3,417
22,7,80,23,6,0,417
22,7,81,198,44,16,417
22,7,82,106,19,7,417
22,8,1,5044,956,665,418
22,8,2,206,38,19,418
22,8,3,113,23,11,418
22,8,4,60,11,1,418
22,8,5,314,59,28,418
22,8,6,148,23,9,418
22,8,7,68,14,5,418
22,8,8,199,32,3,418
22,8,9,136,29,8,418
22,8,10,27,6,1,418
22,8,11,89,14,1,418
22,8,12,489,69,10,418
22,8,13,1186,184,4,418
22,8,14,1181,289,102,418
22,8,15,229,41,1,418
22,8,16,1120,178,30,418
22,8,17,139,22,7,418
22,8,18,92,17,4,418
22,8,19,42,10,3,418
22,8,20,28,6,1,418
22,8,21,53,8,1,418
22,8,22,85,15,4,418
22,8,23,27,5,2,418
22,8,24,55,10,0,418
22,8,25,71,12,5,418
22,8,26,77,12,2,418
22,8,27,42,9,1,418
22,8,28,9,3,0,418
22,8,29,29,7,3,418
22,8,30,167,34,16,418
22,8,31,126,20,4,418
22,8,32,25,6,0,418
22,8,33,159,27,2,418
22,8,34,119,21,10,418
22,8,35,133,20,2,418
22,8,36,134,22,8,418
22,8,37,86,21,3,418
22,8,38,26,5,0,418
22,8,39,195,34,13,418
22,8,40,45,12,5,418
22,8,41,40,7,0,418
22,8,42,23,5,0,418
22,8,43,84,14,0,418
22,8,44,25,3,2,418
22,8,45,61,7,0,418
22,8,46,16,3,0,418
22,8,47,34,7,3,418
22,8,48,19,5,0,418
22,8,49,62,11,1,418
22,8,50,350,76,40,418
22,8,51,105,17,0,418
22,8,52,65,8,1,418
22,8,53,23,4,0,418
22,8,54,13,4,0,418
22,8,55,13,3,0,418
22,8,56,59,15,0,418
22,8,57,120,3,2,418
22,8,58,42,8,3,418
22,8,59,28,6,2,418
22,8,60,30,6,1,418
22,8,61,47,8,0,418
22,8,62,34,5,1,418
22,8,63,19,4,1,418
22,8,64,8,3,0,418
22,8,65,24,5,0,418
22,8,66,108,16,1,418
22,9,1,1212,214,9,419
22,9,2,125,26,2,419
22,9,3,453,88,5,419
22,9,4,112,17,6,419
22,9,5,40,7,0,419
22,9,6,191,39,0,419
22,9,7,19,4,0,419
22,9,8,57,7,0,419
22,10,1,3080,459,93,420
22,10,2,29,5,1,420
22,10,3,18,2,1,420
22,11,1,4581,893,463,421
22,11,2,1198,230,23,421
22,11,3,45,7,0,421
22,11,4,101,15,4,421
22,11,5,1379,245,53,421
22,11,6,2025,393,55,421
22,11,7,1242,227,76,421
22,11,8,26,7,2,421
22,11,9,46,8,0,421
22,11,10,219,44,0,421
22,11,11,259,45,0,421
22,11,12,443,77,1,421
22,11,13,12,3,1,421
22,11,14,208,38,0,421
22,11,15,396,69,14,421
22,11,16,11,4,1,421
22,11,17,19,3,1,421
22,11,18,25,5,0,421
22,11,19,392,76,33,421
22,11,20,189,34,8,421
22,11,21,473,80,15,421
22,11,22,13,4,0,421
22,11,23,59,8,0,421
22,11,24,76,11,0,421
22,11,25,56,12,0,421
22,11,26,16,4,0,421
22,11,27,25,5,0,421
22,11,28,158,28,0,421
22,11,29,19,4,0,421
22,11,30,31,6,0,421
22,11,31,56,8,0,421
22,11,32,22,6,0,421
22,11,33,23,4,0,421
22,11,34,25,6,0,421
22,11,35,32,6,2,421
22,11,36,43,10,0,421
22,11,37,84,13,4,421
22,11,38,31,6,1,421
22,12,1,2053,459,120,422
22,12,2,226,42,7,422
22,12,3,33,7,1,422
22,12,4,189,35,2,422
22,12,5,2271,402,19,422
22,12,6,73,13,0,422
22,12,7,34,4,0,422
22,12,8,113,21,4,422
22,12,9,314,64,5,422
23,1,1,399,80,10,423
23,1,2,182,27,0,423
23,1,3,50,8,0,423
23,1,4,100,23,0,423
23,1,5,114,24,0,423
23,1,6,279,47,0,423
23,1,7,144,29,1,423
23,1,8,1173,204,4,423
23,1,9,143,26,0,423
23,1,10,267,46,0,423
23,1,11,32,5,0,423
23,1,12,142,25,0,423
23,1,13,16,3,0,423
23,1,14,22,5,0,423
23,1,15,46,8,0,423
23,1,16,17,4,0,423
23,1,17,46,8,0,423
23,1,18,25,4,0,423
23,1,19,20,4,0,423
23,1,20,23,4,0,423
23,1,21,20,4,0,423
23,1,22,64,12,0,423
23,2,1,958,214,115,424
23,2,2,57,8,0,424
23,2,3,26,4,0,424
23,2,4,76,13,0,424
23,2,5,22,4,0,424
23,2,6,45,7,0,424
23,2,7,36,6,0,424
23,2,8,20,4,0,424
23,3,1,176,39,21,425
23,3,2,148,26,0,425
23,3,3,61,11,1,425
23,3,4,182,28,7,425
23,3,5,43,8,0,425
23,3,6,26,5,1,425
23,3,7,63,14,0,425
23,3,8,34,6,1,425
23,3,9,20,4,0,425
23,3,10,14,3,0,425
23,3,11,22,4,0,425
23,3,12,42,5,2,425
23,4,1,580,100,13,426
23,4,2,656,115,7,426
23,4,3,288,63,8,426
23,4,4,385,68,7,426
23,4,5,87,17,1,426
23,4,6,149,25,0,426
23,4,7,71,14,0,426
23,4,8,66,12,1,426
23,4,9,14,3,0,426
23,4,10,59,7,1,426
23,5,1,937,150,1,427
23,5,2,1040,174,3,427
23,5,3,392,60,0,427
23,5,4,484,76,0,427
23,5,5,325,53,1,427
23,5,6,410,61,0,427
23,5,7,371,59,3,427
23,5,8,98,16,0,427
23,5,9,172,24,0,427
23,5,10,185,30,0,427
23,5,11,79,13,0,427
23,5,12,61,10,0,427
23,5,13,48,8,0,427
23,5,14,168,25,1,427
23,5,15,46,8,0,427
23,5,16,97,17,0,427
23,5,17,69,7,0,427
23,5,18,97,15,0,427
23,5,19,167,25,0,427
23,5,20,78,12,0,427
23,5,21,35,6,0,427
23,5,22,44,6,0,427
23,5,23,79,11,0,427
23,5,24,30,5,0,427
23,5,25,106,19,1,427
23,5,26,25,5,0,427
23,5,27,27,4,0,427
23,6,1,1722,395,232,428
23,6,2,72,18,4,428
23,6,3,132,25,6,428
23,6,4,216,34,0,428
23,6,5,311,64,14,428
23,6,6,103,19,8,428
23,6,7,138,21,0,428
23,6,8,147,35,14,428
23,6,9,395,71,21,428
23,6,10,155,31,1,428
23,6,11,194,34,5,428
23,6,12,178,31,6,428
23,6,13,104,15,0,428
23,6,14,89,19,0,428
23,6,15,464,79,13,428
23,6,16,123,25,3,428
23,6,17,962,181,56,428
23,6,18,215,38,11,428
23,6,19,38,7,3,428
23,6,20,166,30,8,428
23,6,21,59,13,3,428
23,6,22,140,22,0,428
23,6,23,89,16,0,428
23,6,24,95,17,0,428
23,6,25,261,50,3,428
23,6,26,32,5,1,428
23,6,27,20,5,1,428
23,6,28,52,9,0,428
23,6,29,224,42,7,428
23,6,30,92,17,0,428
23,6,31,206,37,10,428
23,6,32,157,31,11,428
23,6,33,292,72,25,428
23,6,34,92,15,0,428
23,6,35,449,71,14,428
23,6,36,47,9,0,428
23,6,37,37,7,3,428
23,6,38,355,70,17,428
23,6,39,37,5,1,428
23,6,40,115,17,0,428
23,6,41,106,21,3,428
23,6,42,59,10,0,428
23,6,43,6,3,0,428
23,6,44,39,5,0,428
23,6,45,12,3,0,428
23,6,46,17,3,0,428
23,6,47,37,7,0,428
23,6,48,21,3,0,428
23,6,49,219,46,11,428
23,6,50,143,27,5,428
23,6,51,23,5,0,428
23,6,52,16,5,0,428
23,6,53,36,6,0,428
23,6,54,34,4,0,428
23,6,55,85,17,3,428
23,6,56,57,10,0,428
23,6,57,34,8,0,428
23,6,58,35,8,1,428
23,6,59,40,6,0,428
23,6,60,52,9,4,428
23,6,61,39,7,0,428
23,6,62,14,3,0,428
23,6,63,31,7,0,428
23,6,64,39,10,0,428
23,6,65,43,7,0,428
23,6,66,45,8,0,428
23,6,67,62,14,1,428
23,6,68,41,7,0,428
23,6,69,73,12,0,428
23,6,70,19,4,0,428
23,6,71,42,7,0,428
23,6,72,26,5,0,428
23,6,73,127,21,0,428
23,6,74,35,8,1,428
23,6,75,87,16,4,428
23,6,76,27,4,0,428
23,6,77,20,3,0,428
23,6,78,24,5,0,428
23,6,79,18,4,0,428
23,6,80,37,7,0,428
23,6,81,30,5,0,428
23,6,82,51,9,0,428
23,6,83,73,11,0,428
23,6,84,70,10,0,428
23,6,85,60,10,0,428
23,6,86,49,8,1,428
23,6,87,88,15,0,428
23,6,88,27,4,0,428
23,6,89,20,3,0,428
23,6,90,46,9,0,428
23,6,91,21,4,0,428
23,6,92,29,5,0,428
23,6,93,10,3,0,428
23,6,94,56,11,0,428
23,6,95,187,30,0,428
23,6,96,25,3,0,428
23,6,97,53,10,0,428
23,6,98,120,19,2,428
23,6,99,101,23,1,428
23,6,100,92,19,4,428
23,6,101,32,4,0,428
23,6,102,96,19,3,428
23,6,103,78,14,5,428
23,6,104,13,3,0,428
23,6,105,70,13,0,428
23,6,106,53,11,6,428
23,6,107,19,5,3,428
23,6,108,19,4,0,428
23,6,109,12,4,0,428
23,6,110,14,3,0,428
23,6,111,148,24,0,428
23,6,112,211,36,1,428
23,7,1,400,71,12,429
23,7,2,225,41,5,429
23,7,3,533,104,3,429
23,7,4,595,91,0,429
23,7,5,148,39,0,429
23,7,6,312,53,0,429
23,7,7,370,58,0,429
23,7,8,644,123,0,429
23,7,9,749,131,0,429
23,7,10,202,34,0,429
23,7,11,747,130,0,429
23,7,12,512,95,1,429
23,7,13,609,113,7,429
23,7,14,214,37,0,429
23,7,15,873,156,1,429
23,7,16,720,138,0,429
23,7,17,588,108,5,429
23,7,18,629,111,3,429
23,7,19,230,40,0,429
23,7,20,304,51,0,429
23,7,21,270,50,0,429
23,7,22,184,35,0,429
23,7,23,258,46,0,429
23,7,24,131,24,0,429
23,7,25,144,28,0,429
23,7,26,269,51,0,429
23,7,27,325,54,0,429
23,7,28,195,36,0,429
23,7,29,140,25,0,429
23,7,30,144,26,0,429
23,7,31,85,13,0,429
23,7,32,157,24,0,429
23,7,33,103,19,0,429
23,7,34,256,63,0,429
23,7,35,52,10,0,429
23,7,36,23,4,0,429
23,7,37,35,8,0,429
23,7,38,125,20,0,429
23,7,39,133,26,0,429
23,7,40,86,16,0,429
23,7,41,68,11,0,429
23,7,42,58,11,0,429
23,7,43,46,8,0,429
23,7,44,20,4,0,429
23,7,45,177,34,0,429
23,7,46,194,37,0,429
23,7,47,130,27,0,429
23,7,48,189,35,0,429
23,7,49,105,18,0,429
23,7,50,81,13,0,429
23,7,51,55,12,0,429
23,7,52,136,21,0,429
23,7,53,203,34,0,429
23,7,54,40,5,0,429
23,7,55,38,4,0,429
23,7,56,46,11,0,429
23,7,57,114,17,0,429
23,7,58,253,50,0,429
23,7,59,80,18,1,429
23,7,60,39,6,0,429
23,7,61,135,27,1,429
23,7,62,22,3,0,429
23,7,63,42,6,0,429
23,7,64,47,8,0,429
23,8,1,925,152,15,430
23,8,2,62,11,2,430
23,8,3,30,7,0,430
23,8,4,41,6,1,430
23,9,1,566,136,21,431
23,9,2,706,140,12,431
23,9,3,205,47,15,431
23,9,4,18,4,0,431
23,9,5,28,5,1,431
23,9,6,101,27,5,431
23,9,7,49,7,0,431
23,10,1,1120,193,17,432
23,10,2,110,22,5,432
23,10,3,185,37,2,432
23,10,4,183,31,1,432
23,10,5,16,4,0,432
23,11,1,843,168,8,433
23,11,2,419,71,0,433
23,11,3,304,54,0,433
23,11,4,335,57,1,433
23,11,5,387,67,0,433
23,11,6,307,60,0,433
23,11,7,298,52,0,433
23,11,8,252,43,0,433
23,11,9,208,35,1,433
23,11,10,676,119,0,433
23,11,11,365,59,0,433
23,11,12,293,59,0,433
23,11,13,140,27,0,433
23,11,14,621,109,0,433
23,11,15,247,53,0,433
23,11,16,337,55,0,433
23,11,17,280,41,0,433
23,11,18,437,84,0,433
23,11,19,213,42,0,433
23,11,20,317,53,0,433
23,11,21,46,7,0,433
23,11,22,119,21,0,433
23,11,23,27,5,0,433
23,11,24,273,46,0,433
23,11,25,77,13,0,433
23,11,26,94,17,0,433
23,11,27,112,19,0,433
23,11,28,152,28,0,433
23,11,29,138,24,1,433
23,11,30,61,9,0,433
23,11,31,151,26,0,433
23,11,32,57,11,0,433
23,11,33,54,9,0,433
23,11,34,174,29,0,433
23,11,35,142,26,0,433
23,11,36,92,19,0,433
23,11,37,74,14,0,433
23,11,38,46,10,0,433
23,11,39,195,33,1,433
23,11,40,67,10,0,433
23,11,41,48,9,0,433
23,11,42,44,8,0,433
23,12,1,429,97,22,434
23,12,2,217,39,2,434
23,12,3,286,53,0,434
23,12,4,232,42,10,434
23,12,5,97,17,4,434
23,12,6,90,14,0,434
23,12,7,80,13,0,434
23,12,8,36,5,0,434
23,12,9,21,4,0,434
23,12,10,13,3,0,434
23,12,11,16,3,2,434
23,12,12,35,6,1,434
23,12,13,83,17,6,434
23,12,14,39,8,0,434
23,13,1,739,123,18,435
23,13,2,222,31,3,435
23,13,3,258,45,2,435
23,13,4,221,33,0,435
23,13,5,138,21,6,435
23,13,6,54,9,0,435
23,13,7,384,68,3,435
23,13,8,391,62,9,435
23,13,9,638,99,0,435
23,13,10,26,4,0,435
23,13,11,143,24,1,435
23,13,12,27,4,0,435
23,13,13,23,4,0,435
23,13,14,40,8,0,435
23,14,1,2082,427,120,436
23,14,2,134,18,3,436
23,14,3,84,15,5,436
23,14,4,134,22,0,436
23,14,5,387,65,19,436
23,14,6,127,28,0,436
23,14,7,28,4,2,436
23,14,8,64,12,1,436
23,14,9,109,16,0,436
23,14,10,245,43,9,436
23,14,11,62,13,3,436
23,14,12,154,31,3,436
23,14,13,68,13,3,436
23,14,14,146,29,6,436
23,14,15,38,8,2,436
23,14,16,128,18,0,436
23,14,17,97,19,4,436
23,14,18,82,17,3,436
23,14,19,33,6,0,436
23,14,20,7,3,0,436
23,14,21,17,4,0,436
23,14,22,31,8,1,436
23,14,23,17,3,1,436
23,14,24,33,7,0,436
23,14,25,10,3,0,436
23,14,26,17,4,0,436
23,15,1,1252,189,31,437
23,15,2,1610,232,3,437
23,15,3,424,61,0,437
23,15,4,46,7,1,437
23,15,5,37,5,0,437
23,16,1,282,60,10,438
23,16,2,301,52,2,438
23,16,3,101,21,1,438
23,16,4,269,53,4,438
23,16,5,269,56,2,438
23,16,6,70,12,0,438
23,16,7,425,75,0,438
23,16,8,276,47,0,438
23,16,9,655,127,14,438
23,16,10,54,13,0,438
23,16,11,359,58,0,438
23,16,12,36,8,0,438
23,16,13,31,5,0,438
23,16,14,56,11,1,438
24,1,1,2695,469,231,439
24,1,2,91,22,11,439
24,1,3,425,75,37,439
24,1,4,455,83,19,439
24,1,5,413,88,44,439
24,1,6,135,31,17,439
24,1,7,179,44,21,439
24,1,8,47,9,6,439
24,1,9,31,10,8,439
24,1,10,156,33,17,439
24,1,11,884,157,41,439
24,1,12,115,21,10,439
24,1,13,44,8,2,439
24,1,14,63,9,3,439
24,1,15,70,11,5,439
24,2,1,781,188,61,440
24,2,2,356,75,37,440
24,2,3,1336,267,156,440
24,2,4,118,28,12,440
24,2,5,390,97,28,440
24,2,6,118,21,2,440
24,2,7,386,82,21,440
24,2,8,231,47,11,440
24,2,9,209,52,6,440
24,2,10,49,13,1,440
24,2,11,8,3,0,440
24,3,1,7699,1636,1292,441
24,3,2,366,97,37,441
24,3,3,780,137,69,441
24,3,4,342,74,30,441
24,3,5,575,114,76,441
24,3,6,442,127,91,441
24,3,7,272,69,48,441
24,3,8,355,108,37,441
24,3,9,326,59,21,441
24,3,10,634,151,70,441
24,3,11,28,6,0,441
24,3,12,168,42,28,441
24,3,13,685,140,77,441
24,3,14,175,42,25,441
24,3,15,126,32,13,441
24,3,16,299,71,50,441
24,3,17,895,226,88,441
24,3,18,1469,358,186,441
24,3,19,220,58,27,441
24,3,20,272,56,31,441
24,3,21,92,17,7,441
24,3,22,681,138,71,441
24,3,23,329,63,25,441
24,3,24,26,5,2,441
24,3,25,11,4,1,441
24,3,26,145,38,15,441
24,3,27,31,7,0,441
24,3,28,12,3,3,441
24,3,29,11,3,2,441
24,3,30,23,5,3,441
24,3,31,28,6,5,441
24,3,32,15,3,0,441
24,3,33,41,6,0,441
24,5,1,1752,489,242,443
24,5,2,31,6,0,443
24,5,3,13,4,1,443
24,7,1,908,165,44,445
24,7,2,463,96,36,445
24,7,3,236,39,11,445
24,7,4,258,49,37,445
24,7,5,943,178,91,445
24,7,6,123,24,10,445
24,7,7,118,18,6,445
24,7,8,118,21,10,445
24,7,9,31,5,2,445
24,10,1,773,156,105,448
24,10,2,39,8,6,448
24,10,3,46,11,3,448
24,10,4,17,4,0,448
24,11,1,3843,697,74,449
24,11,2,27,4,0,449
24,11,3,151,23,0,449
24,11,4,39,6,1,449
24,11,5,42,7,0,449
24,11,6,37,7,0,449
24,13,1,1374,323,101,451
24,13,2,12,3,0,451
24,13,3,8,4,1,451
24,13,4,19,4,0,451
25,3,1,12583,2435,2105,454
25,3,2,500,115,65,454
25,3,3,130,27,14,454
25,3,4,154,44,25,454
25,3,5,336,82,42,454
25,3,6,506,130,103,454
25,3,7,226,54,31,454
25,3,8,823,232,174,454
25,3,9,1359,244,77,454
25,3,10,59,12,7,454
25,3,11,747,171,82,454
25,3,12,107,19,12,454
25,3,13,48,6,0,454
25,3,14,38,9,5,454
25,3,15,107,22,13,454
25,3,16,34,5,4,454
25,3,17,29,5,3,454
25,3,18,83,18,6,454
25,3,19,24,6,6,454
25,3,20,124,24,7,454
25,3,21,57,15,7,454
25,3,22,36,9,9,454
25,3,23,28,6,1,454
25,3,24,23,6,2,454
25,3,25,22,4,2,454
25,4,1,2172,440,291,455
25,4,2,97,21,15,455
25,4,3,1395,241,88,455
25,4,4,719,136,46,455
25,4,5,458,83,31,455
25,4,6,260,48,36,455
25,4,7,362,81,60,455
25,4,8,65,11,9,455
25,4,9,26,4,0,455
25,4,10,8,3,3,455
25,4,11,83,17,9,455
25,4,12,16,4,4,455
25,5,1,4618,995,799,456
25,5,2,181,31,14,456
25,5,3,10,3,2,456
25,7,1,915,200,164,458
25,7,2,107,25,14,458
25,7,3,21,5,0,458
25,8,1,1468,252,86,459
25,8,2,12,3,1,459
25,8,3,26,4,2,459
25,8,4,12,4,0,459
25,14,1,965,176,51,465
25,14,2,24,3,1,465
25,14,3,33,6,2,465
25,15,1,2543,505,358,466
25,15,2,459,74,45,466
25,15,3,380,82,48,466
25,15,4,12,0,0,466
25,15,5,12,3,0,466
25,16,1,1532,334,234,467
25,16,2,16,4,3,467
25,16,3,44,8,5,467
25,17,1,3368,582,337,468
25,17,2,35,6,5,468
25,17,3,34,7,3,468
25,18,1,4048,813,533,469
25,18,2,501,111,48,469
25,18,3,66,12,6,469
25,19,1,953,206,164,470
25,19,2,897,136,37,470
25,19,3,1194,203,92,470
25,19,4,31,7,5,470
25,19,5,15,4,1,470
26,1,1,16724,3374,2740,472
26,1,2,129,23,14,472
26,1,3,778,153,65,472
26,1,4,603,114,59,472
26,1,5,121,20,11,472
26,1,6,843,180,75,472
26,1,7,241,53,37,472
26,1,8,267,68,34,472
26,1,9,424,79,65,472
26,1,10,285,52,15,472
26,1,11,219,48,38,472
26,1,12,630,126,44,472
26,1,13,734,181,33,472
26,1,14,627,123,12,472
26,1,15,534,110,25,472
26,1,16,1360,263,116,472
26,1,17,384,74,38,472
26,1,18,528,97,45,472
26,1,19,142,28,18,472
26,1,20,397,69,40,472
26,1,21,117,23,9,472
26,1,22,126,26,9,472
26,1,23,28,8,2,472
26,1,24,62,14,4,472
26,1,25,217,46,31,472
26,1,26,138,28,17,472
26,1,27,417,76,35,472
26,1,28,119,27,19,472
26,1,29,326,60,37,472
26,1,30,86,21,20,472
26,1,31,357,62,46,472
26,1,32,206,41,15,472
26,1,33,202,38,21,472
26,1,34,339,71,45,472
26,1,35,215,41,9,472
26,1,36,569,94,43,472
26,1,37,62,11,4,472
26,1,38,137,22,4,472
26,1,39,35,6,1,472
26,1,40,27,4,0,472
26,1,41,194,47,28,472
26,1,42,42,6,0,472
26,1,43,7,3,0,472
26,1,44,14,3,1,472
26,1,45,88,17,6,472
26,1,46,146,30,3,472
26,1,47,263,40,3,472
26,1,48,60,10,7,472
26,1,49,189,27,10,472
26,1,50,73,13,5,472
26,1,51,67,13,7,472
26,1,52,31,8,1,472
26,1,53,41,6,5,472
26,1,54,60,10,4,472
26,1,55,37,7,0,472
26,1,56,109,21,10,472
