ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,NOMBRE_DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,CASILLA,LISTA_NOMINAL_CASILLA,RAC,JAMK,AMLO,JHRC,CANDNOREG,VOTOS_NULOS,TOTAL_VOTOS,estrato,Nh,nh,fexp
19,NUEVO LEÓN,3,GRAL. ESCOBEDO,2517,1,C,0,Urbana,376,53,17,71,45,0,2,188,189,459,22,20.8636363636364
19,NUEVO LEÓN,3,GRAL. ESCOBEDO,2543,1,B,0,Urbana,479,198,25,84,71,0,1,379,189,459,22,20.8636363636364
19,NUEVO LEÓN,3,GRAL. ESCOBEDO,469,9,C,0,Urbana,697,111,32,162,90,0,7,402,189,459,22,20.8636363636364
19,NUEVO LEÓN,3,GRAL. ESCOBEDO,2153,1,C,0,Urbana,502,31,33,92,40,0,7,203,189,459,22,20.8636363636364
19,NUEVO LEÓN,3,GRAL. ESCOBEDO,443,6,C,0,Urbana,699,44,51,113,45,0,8,261,189,459,22,20.8636363636364
19,NUEVO LEÓN,3,GRAL. ESCOBEDO,474,4,C,0,Urbana,702,87,55,155,84,0,8,389,189,459,22,20.8636363636364
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1933,1,C,0,Urbana,386,57,25,62,29,0,8,181,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1971,1,B,0,Urbana,525,129,32,116,47,0,6,330,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1792,2,C,0,Urbana,510,185,39,83,47,0,3,357,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1944,1,C,0,Urbana,563,127,27,98,50,0,11,313,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1874,1,C,0,Urbana,599,212,31,88,52,2,5,390,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1890,1,C,0,Urbana,564,63,39,125,52,0,5,284,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1985,1,B,0,Urbana,516,160,24,98,45,0,5,332,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1827,1,C,0,Urbana,515,183,35,96,43,0,5,362,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1929,1,B,0,Urbana,541,113,29,113,56,0,13,324,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1994,1,B,0,Urbana,576,176,35,125,83,1,5,425,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1959,1,C,0,Urbana,637,157,26,123,60,0,8,374,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1816,1,B,0,Urbana,513,117,30,93,84,1,4,329,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1928,1,B,0,Urbana,671,143,29,143,61,0,14,390,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1838,1,B,0,Urbana,637,196,39,109,64,0,5,413,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1982,1,B,0,Urbana,428,137,25,87,57,0,6,312,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1909,2,C,0,Urbana,614,50,26,128,33,0,9,246,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1775,1,C,0,Urbana,655,140,36,155,74,0,8,413,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1761,1,B,0,Urbana,594,50,38,117,49,0,5,259,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1869,2,C,0,Urbana,641,297,27,87,52,1,3,467,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1894,1,B,0,Urbana,534,92,33,119,66,0,4,314,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1871,1,B,0,Urbana,502,240,22,51,40,0,0,353,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1907,1,B,0,Urbana,601,64,45,88,46,0,7,250,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1876,1,C,0,Urbana,659,200,26,128,89,2,6,451,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1820,1,B,0,Urbana,722,154,44,143,73,1,14,429,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1940,1,B,0,Urbana,524,87,29,96,18,0,7,237,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1992,1,B,0,Urbana,381,76,23,96,44,0,2,241,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1985,1,C,0,Urbana,516,147,26,100,38,3,4,318,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1947,1,C,0,Urbana,506,122,27,118,61,1,6,335,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1911,1,C,0,Urbana,679,225,44,120,77,1,8,475,190,616,30,20.5333333333333
19,NUEVO LEÓN,4,SAN NICOLÁS DE LOS GARZA,1958,2,C,0,Urbana,679,153,23,138,79,0,9,402,190,616,30,20.5333333333333
19,NUEVO LEÓN,5,MONTERREY,1461,1,B,0,Urbana,741,45,66,101,65,0,15,292,191,387,19,20.3684210526316
19,NUEVO LEÓN,5,MONTERREY,1613,2,C,0,Urbana,616,68,55,115,45,0,14,297,191,387,19,20.3684210526316
19,NUEVO LEÓN,5,MONTERREY,2128,2,C,0,Urbana,642,73,44,164,86,0,5,372,191,387,19,20.3684210526316
19,NUEVO LEÓN,5,MONTERREY,1619,1,C,0,Urbana,558,42,100,90,35,0,9,276,191,387,19,20.3684210526316
19,NUEVO LEÓN,5,MONTERREY,2134,7,C,0,Urbana,747,38,136,139,91,2,4,410,191,387,19,20.3684210526316
19,NUEVO LEÓN,5,MONTERREY,1556,1,B,0,Urbana,685,67,69,139,81,1,13,370,191,387,19,20.3684210526316
19,NUEVO LEÓN,5,MONTERREY,1458,1,C,0,Urbana,664,45,82,125,43,0,5,300,191,387,19,20.3684210526316
19,NUEVO LEÓN,5,MONTERREY,1448,1,B,0,Urbana,728,71,40,136,78,0,10,335,191,387,19,20.3684210526316
19,NUEVO LEÓN,5,MONTERREY,1470,3,C,0,Urbana,579,50,48,124,72,0,10,304,191,387,19,20.3684210526316
19,NUEVO LEÓN,5,MONTERREY,1590,1,C,0,Urbana,654,60,26,170,29,0,12,297,191,387,19,20.3684210526316
19,NUEVO LEÓN,5,MONTERREY,1474,1,C,0,Urbana,614,28,75,104,35,0,15,257,191,387,19,20.3684210526316
19,NUEVO LEÓN,5,MONTERREY,1592,1,C,0,Urbana,569,57,63,155,31,0,17,323,191,387,19,20.3684210526316
19,NUEVO LEÓN,5,MONTERREY,1593,1,C,0,Urbana,568,101,47,127,62,0,8,345,191,387,19,20.3684210526316
19,NUEVO LEÓN,5,MONTERREY,1480,2,C,0,Urbana,649,80,35,145,90,0,8,358,191,387,19,20.3684210526316
19,NUEVO LEÓN,5,MONTERREY,1517,1,B,0,Urbana,607,75,59,100,42,0,6,282,191,387,19,20.3684210526316
19,NUEVO LEÓN,5,MONTERREY,1440,1,B,0,Urbana,708,51,67,140,60,0,0,318,191,387,19,20.3684210526316
19,NUEVO LEÓN,5,MONTERREY,1613,1,B,0,Urbana,616,56,48,127,37,0,11,279,191,387,19,20.3684210526316
19,NUEVO LEÓN,5,MONTERREY,2130,3,C,0,Urbana,684,112,40,166,81,0,3,402,191,387,19,20.3684210526316
19,NUEVO LEÓN,5,MONTERREY,1480,3,C,0,Urbana,649,75,47,183,77,0,8,390,191,387,19,20.3684210526316
19,NUEVO LEÓN,6,MONTERREY,1112,1,B,0,Urbana,343,81,28,51,29,1,4,194,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1100,1,B,0,Urbana,389,204,26,46,21,0,3,300,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1084,1,B,0,Urbana,574,218,52,82,32,0,4,388,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1033,1,B,0,Urbana,704,268,54,129,60,3,3,517,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1571,2,C,0,Urbana,565,115,42,123,69,3,8,360,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1140,1,B,0,Urbana,265,40,16,58,15,0,0,129,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1029,1,C,0,Urbana,530,61,73,93,45,0,8,280,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1506,6,C,0,Urbana,728,271,36,101,76,1,0,485,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1514,2,C,0,Urbana,516,104,49,115,76,1,4,349,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1574,6,C,0,Urbana,664,339,47,57,41,0,3,487,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1095,1,B,0,Urbana,569,335,36,58,19,0,3,451,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1574,7,C,0,Urbana,664,355,32,16,38,0,2,443,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1596,1,B,0,Urbana,750,143,67,156,90,0,14,470,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1566,1,C,0,Urbana,625,118,46,134,78,3,12,391,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1644,1,B,0,Urbana,401,68,58,73,30,0,4,233,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1092,2,C,0,Urbana,684,446,34,33,21,0,0,534,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1643,1,B,0,Urbana,578,86,47,101,39,0,7,280,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1486,1,C,0,Urbana,676,81,59,113,57,0,20,330,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,2135,23,C,0,Urbana,744,348,32,75,53,1,1,510,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1085,1,C,0,Urbana,380,162,24,54,18,0,2,260,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1007,1,B,0,Urbana,509,70,60,103,62,2,5,302,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1542,1,C,0,Urbana,532,140,43,110,44,1,10,348,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1486,2,C,0,Urbana,676,60,60,104,68,1,7,300,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1091,2,C,0,Urbana,693,385,56,53,29,2,2,527,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1623,1,C,0,Urbana,605,99,53,136,52,0,9,349,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1567,1,C,0,Urbana,630,53,57,54,78,0,10,252,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1058,1,C,0,Urbana,529,45,73,88,37,0,4,247,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1507,2,C,0,Urbana,706,262,37,104,64,1,2,470,192,605,29,20.8620689655172
19,NUEVO LEÓN,6,MONTERREY,1605,1,C,0,Urbana,529,123,48,102,48,1,6,328,192,605,29,20.8620689655172
19,NUEVO LEÓN,7,GARCÍA,2409,1,C,0,Urbana,434,57,86,86,57,0,16,302,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,218,1,C,0,Rural,729,106,97,187,98,0,6,494,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,2299,1,B,0,Urbana,653,47,13,120,139,0,6,325,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,235,1,E,2,Rural,702,62,41,58,47,0,12,220,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,1733,1,B,0,Rural,636,113,66,111,2,0,6,298,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,61,1,B,0,Rural,412,82,110,44,15,0,23,274,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,2305,4,E,2,Rural,614,22,12,113,37,0,5,189,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,232,4,E,0,Rural,690,14,46,154,118,0,0,332,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,2304,1,C,0,Urbana,445,29,8,118,66,0,6,227,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,347,1,E,1,Urbana,722,34,28,88,92,0,9,251,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,1744,1,C,0,Rural,487,70,33,112,55,0,15,285,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,2288,1,C,0,Urbana,387,24,9,60,53,0,6,152,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,1760,4,E,2,Rural,627,44,32,167,33,0,12,288,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,2277,1,B,0,Urbana,568,34,25,93,86,0,4,242,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,2610,1,B,0,Urbana,291,83,18,60,48,0,0,209,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,1752,1,B,0,Rural,674,116,63,120,68,0,10,377,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,2289,1,B,0,Urbana,640,44,27,141,107,0,2,321,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,347,3,E,0,Urbana,729,44,23,111,110,0,14,302,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,219,1,B,0,Urbana,673,76,72,196,72,0,14,430,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,220,2,E,0,Rural,632,35,31,126,21,0,3,216,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,2582,1,B,0,Rural,263,20,14,58,39,0,2,133,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,2593,1,B,0,Rural,384,21,14,75,50,0,4,164,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,1760,1,E,0,Rural,741,119,80,134,54,0,19,406,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,2412,1,C,0,Rural,427,83,27,95,26,0,12,243,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,1760,3,E,3,Rural,721,63,32,170,63,0,15,343,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,1749,1,B,0,Rural,487,121,59,88,28,0,14,310,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,1744,1,B,0,Rural,488,82,33,118,30,0,9,272,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,818,1,B,0,Urbana,442,60,34,163,37,0,0,294,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,1702,1,B,0,Rural,438,143,71,116,34,0,18,382,193,629,30,20.9666666666667
19,NUEVO LEÓN,7,GARCÍA,220,5,C,0,Rural,629,76,57,172,49,0,10,364,193,629,30,20.9666666666667
19,NUEVO LEÓN,8,GUADALUPE,624,2,C,0,Urbana,669,148,56,157,95,0,4,460,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,2260,1,B,0,Urbana,479,88,23,130,94,0,3,338,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,2237,1,B,0,Urbana,497,61,20,160,57,0,5,303,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,2249,1,B,0,Urbana,586,42,40,129,70,0,6,287,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,146,1,B,0,Urbana,597,65,57,103,61,0,7,293,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,623,1,E,0,Urbana,689,157,38,146,87,1,10,439,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,651,1,B,0,Urbana,713,100,58,156,81,2,3,400,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,2222,1,B,0,Urbana,568,96,35,145,71,0,8,355,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,145,4,C,0,Urbana,629,80,39,114,66,0,5,304,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,694,1,E,3,Urbana,621,157,32,160,81,3,7,440,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,619,2,C,0,Urbana,715,140,34,144,107,0,6,431,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,148,1,C,0,Urbana,740,111,53,163,93,0,3,423,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,614,1,C,0,Urbana,717,46,92,120,48,0,11,317,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,2230,1,C,0,Urbana,673,82,28,200,91,0,7,408,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,669,2,C,0,Urbana,546,117,44,132,57,0,10,360,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,694,2,C,0,Urbana,645,94,54,112,52,0,4,316,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,691,1,C,0,Urbana,510,52,50,109,51,0,12,274,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,604,5,C,0,Urbana,675,127,43,140,104,0,3,417,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,607,1,E,4,Urbana,745,129,58,149,105,0,6,447,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,642,1,C,0,Urbana,709,142,65,117,68,0,9,401,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,650,1,C,0,Urbana,700,65,72,160,81,1,12,391,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,2220,1,B,0,Urbana,436,21,30,132,36,0,4,223,194,488,23,21.2173913043478
19,NUEVO LEÓN,8,GUADALUPE,2264,1,B,0,Urbana,490,73,17,138,67,0,2,297,194,488,23,21.2173913043478
19,NUEVO LEÓN,9,LINARES,329,1,C,0,Rural,388,17,105,83,56,0,13,274,195,609,29,21
19,NUEVO LEÓN,9,LINARES,152,2,C,0,Rural,527,104,119,128,58,0,16,425,195,609,29,21
19,NUEVO LEÓN,9,LINARES,21,2,C,0,Urbana,635,86,45,77,80,0,6,294,195,609,29,21
19,NUEVO LEÓN,9,LINARES,913,1,E,0,Rural,328,23,95,25,96,0,9,248,195,609,29,21
19,NUEVO LEÓN,9,LINARES,949,1,B,0,Urbana,749,45,111,163,33,0,9,361,195,609,29,21
19,NUEVO LEÓN,9,LINARES,519,3,C,0,Rural,574,27,162,230,37,0,16,472,195,609,29,21
19,NUEVO LEÓN,9,LINARES,915,1,B,0,Rural,495,17,174,48,111,0,16,366,195,609,29,21
19,NUEVO LEÓN,9,LINARES,825,1,B,0,Rural,449,58,107,68,4,0,1,238,195,609,29,21
19,NUEVO LEÓN,9,LINARES,939,2,C,0,Urbana,719,47,90,145,55,0,8,345,195,609,29,21
19,NUEVO LEÓN,9,LINARES,317,1,B,0,Rural,611,34,204,51,51,0,25,365,195,609,29,21
19,NUEVO LEÓN,9,LINARES,870,1,C,0,Urbana,667,68,45,145,57,0,10,325,195,609,29,21
19,NUEVO LEÓN,9,LINARES,970,1,B,0,Rural,355,37,77,43,15,0,10,182,195,609,29,21
19,NUEVO LEÓN,9,LINARES,959,1,B,0,Rural,123,15,22,22,9,0,0,68,195,609,29,21
19,NUEVO LEÓN,9,LINARES,30,1,C,0,Urbana,578,92,59,68,40,0,8,267,195,609,29,21
19,NUEVO LEÓN,9,LINARES,20,3,C,0,Urbana,739,88,72,104,74,0,18,356,195,609,29,21
19,NUEVO LEÓN,9,LINARES,22,1,C,0,Urbana,518,68,47,98,48,0,8,269,195,609,29,21
19,NUEVO LEÓN,9,LINARES,304,1,B,0,Rural,363,84,122,5,23,0,11,245,195,609,29,21
19,NUEVO LEÓN,9,LINARES,870,2,C,0,Urbana,666,77,56,119,60,0,12,324,195,609,29,21
19,NUEVO LEÓN,9,LINARES,1725,1,C,0,Rural,399,203,109,29,16,0,11,368,195,609,29,21
19,NUEVO LEÓN,9,LINARES,23,1,B,0,Urbana,672,140,86,89,43,0,7,365,195,609,29,21
19,NUEVO LEÓN,9,LINARES,222,1,C,0,Rural,598,185,28,121,52,0,17,403,195,609,29,21
19,NUEVO LEÓN,9,LINARES,273,1,B,0,Rural,507,124,188,61,26,0,26,425,195,609,29,21
19,NUEVO LEÓN,9,LINARES,962,1,B,0,Rural,602,61,80,50,33,0,17,241,195,609,29,21
19,NUEVO LEÓN,9,LINARES,508,1,C,0,Rural,582,63,128,86,76,0,25,378,195,609,29,21
19,NUEVO LEÓN,9,LINARES,340,1,B,0,Rural,509,28,65,86,122,0,20,321,195,609,29,21
19,NUEVO LEÓN,9,LINARES,20,6,C,0,Urbana,738,82,82,99,75,0,10,348,195,609,29,21
19,NUEVO LEÓN,9,LINARES,935,1,B,0,Urbana,693,46,66,182,70,0,8,372,195,609,29,21
19,NUEVO LEÓN,9,LINARES,938,1,C,0,Urbana,607,36,112,114,23,0,6,291,195,609,29,21
19,NUEVO LEÓN,9,LINARES,30,1,B,0,Urbana,579,87,64,83,44,0,9,287,195,609,29,21
19,NUEVO LEÓN,10,MONTERREY,1389,1,B,0,Urbana,724,323,37,112,3,0,2,477,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1386,2,C,0,Urbana,534,80,46,75,38,0,0,239,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1414,1,B,0,Urbana,699,305,45,107,47,1,9,514,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1311,1,C,0,Urbana,622,189,49,131,77,0,4,450,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1384,1,B,0,Urbana,621,77,61,57,25,0,23,243,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1417,1,B,0,Urbana,652,280,37,85,76,0,6,484,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1413,1,B,0,Urbana,608,222,32,107,41,1,3,406,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1331,2,C,0,Urbana,543,259,42,74,20,0,7,402,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1248,1,B,0,Urbana,716,110,57,140,53,0,12,372,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1337,1,B,0,Urbana,533,205,31,78,36,0,2,352,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1315,1,B,0,Urbana,713,246,61,122,73,1,9,512,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1356,1,B,0,Urbana,723,88,75,89,50,0,13,315,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1376,1,B,0,Urbana,580,67,76,89,48,0,14,294,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1697,1,B,0,Urbana,552,117,39,126,52,0,5,339,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1399,2,C,0,Urbana,629,75,59,108,36,0,7,285,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1262,1,B,0,Urbana,237,51,11,54,12,1,1,130,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1242,1,B,0,Urbana,506,86,48,94,52,1,9,290,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1310,1,C,0,Urbana,501,146,36,110,51,0,5,348,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1413,3,C,0,Urbana,607,216,35,97,44,0,9,401,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1214,1,B,0,Urbana,305,50,23,66,36,0,6,181,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1425,2,C,0,Urbana,658,146,45,76,31,0,6,304,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1660,1,C,0,Urbana,459,60,39,96,28,0,8,231,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1368,1,C,0,Urbana,462,94,48,99,38,0,10,289,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1668,1,B,0,Urbana,567,96,41,121,58,0,9,325,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1157,1,B,0,Urbana,464,53,60,69,21,1,5,209,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1333,1,B,0,Urbana,516,277,35,50,32,2,3,399,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1364,1,B,0,Urbana,575,195,41,112,49,0,4,401,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1345,1,B,0,Urbana,650,267,49,114,37,0,9,476,196,605,29,20.8620689655172
19,NUEVO LEÓN,10,MONTERREY,1358,1,C,0,Urbana,683,68,59,99,41,0,10,277,196,605,29,20.8620689655172
19,NUEVO LEÓN,11,GUADALUPE,602,1,B,0,Urbana,626,308,67,67,18,0,1,461,197,548,26,21.0769230769231
19,NUEVO LEÓN,11,GUADALUPE,730,1,B,0,Urbana,513,76,43,106,35,1,12,273,197,548,26,21.0769230769231
19,NUEVO LEÓN,11,GUADALUPE,730,1,C,0,Urbana,513,82,48,93,66,0,7,296,197,548,26,21.0769230769231
19,NUEVO LEÓN,11,GUADALUPE,784,2,C,0,Urbana,650,211,38,135,92,2,11,489,197,548,26,21.0769230769231
19,NUEVO LEÓN,11,GUADALUPE,776,2,C,0,Urbana,639,96,58,108,53,0,10,325,197,548,26,21.0769230769231
19,NUEVO LEÓN,11,GUADALUPE,778,1,C,0,Urbana,656,137,39,131,81,1,6,395,197,548,26,21.0769230769231
19,NUEVO LEÓN,11,GUADALUPE,587,1,C,0,Urbana,537,87,77,123,27,0,7,321,197,548,26,21.0769230769231
19,NUEVO LEÓN,11,GUADALUPE,760,1,B,0,Urbana,622,101,56,159,71,0,9,396,197,548,26,21.0769230769231
19,NUEVO LEÓN,11,GUADALUPE,739,7,C,0,Urbana,739,134,35,151,102,0,5,427,197,548,26,21.0769230769231
19,NUEVO LEÓN,11,GUADALUPE,801,1,C,0,Urbana,711,71,75,124,44,1,9,324,197,548,26,21.0769230769231
19,NUEVO LEÓN,11,GUADALUPE,536,1,C,0,Urbana,501,138,49,105,38,0,3,333,197,548,26,21.0769230769231
19,NUEVO LEÓN,11,GUADALUPE,695,1,C,0,Urbana,541,115,56,114,64,0,6,355,197,548,26,21.0769230769231
